,long,lat,data
11897,395975.0,1417835.0,11
37035,395505.0,1416685.0,11
10278,397305.0,1417915.0,11
32866,395425.0,1416875.0,11
362,396695.0,1418365.0,11
11743,396625.0,1417845.0,11
33310,395485.0,1416855.0,11
10281,397335.0,1417915.0,11
11742,396615.0,1417845.0,11
11772,396915.0,1417845.0,11
10282,397345.0,1417915.0,11
11710,396295.0,1417845.0,11
11706,396255.0,1417845.0,11
11705,396245.0,1417845.0,11
34101,396825.0,1416825.0,11
33303,395415.0,1416855.0,11
33302,395405.0,1416855.0,11
11649,395685.0,1417845.0,11
32874,395505.0,1416875.0,11
10275,397275.0,1417915.0,11
33317,395555.0,1416855.0,11
10274,397265.0,1417915.0,11
37034,395495.0,1416685.0,11
37033,395485.0,1416685.0,11
11867,395675.0,1417835.0,11
37032,395475.0,1416685.0,11
37031,395465.0,1416685.0,11
37030,395455.0,1416685.0,11
10183,396355.0,1417915.0,11
341,396485.0,1418365.0,11
10193,396455.0,1417915.0,11
10198,396505.0,1417915.0,11
37013,395285.0,1416685.0,11
11814,397335.0,1417845.0,11
10219,396715.0,1417915.0,11
10243,396955.0,1417915.0,11
32852,395285.0,1416875.0,11
32856,395325.0,1416875.0,11
32857,395335.0,1416875.0,11
7147,396655.0,1418055.0,11
11648,395675.0,1417845.0,11
7145,396635.0,1418055.0,11
12127,396085.0,1417825.0,11
9886,395575.0,1417925.0,11
12343,396055.0,1417815.0,11
7079,395975.0,1418055.0,11
7080,395985.0,1418055.0,11
9890,395615.0,1417925.0,11
9895,395665.0,1417925.0,11
7082,396005.0,1418055.0,11
12358,396205.0,1417815.0,11
7642,397225.0,1418035.0,11
7089,396075.0,1418055.0,11
33446,396845.0,1416855.0,11
9927,395985.0,1417925.0,11
33443,396815.0,1416855.0,11
9931,396025.0,1417925.0,11
730,395995.0,1418345.0,11
7096,396145.0,1418055.0,11
7088,396065.0,1418055.0,11
339,396465.0,1418365.0,11
32689,395845.0,1416885.0,11
12367,396295.0,1417815.0,11
12452,397145.0,1417815.0,11
32663,395585.0,1416885.0,11
12431,396935.0,1417815.0,11
12425,396875.0,1417815.0,11
12421,396835.0,1417815.0,11
12419,396815.0,1417815.0,11
9838,397285.0,1417935.0,11
32688,395835.0,1416885.0,11
12409,396715.0,1417815.0,11
9841,397315.0,1417935.0,11
7056,395745.0,1418055.0,11
36627,395805.0,1416705.0,11
12376,396385.0,1417815.0,11
12375,396375.0,1417815.0,11
12369,396315.0,1417815.0,11
9884,395555.0,1417925.0,11
9840,397305.0,1417935.0,11
33438,396765.0,1416855.0,11
9944,396155.0,1417925.0,11
9946,396175.0,1417925.0,11
555,396435.0,1418355.0,11
12193,396745.0,1417825.0,11
7101,396195.0,1418055.0,11
9990,396615.0,1417925.0,11
557,396455.0,1418355.0,11
559,396475.0,1418355.0,11
7102,396205.0,1418055.0,11
7611,396915.0,1418035.0,11
7109,396275.0,1418055.0,11
7111,396295.0,1418055.0,11
7112,396305.0,1418055.0,11
12162,396435.0,1417825.0,11
12156,396375.0,1417825.0,11
12150,396315.0,1417825.0,11
12149,396305.0,1417825.0,11
7143,396615.0,1418055.0,11
7110,396285.0,1418055.0,11
553,396415.0,1418355.0,11
12201,396825.0,1417825.0,11
12202,396835.0,1417825.0,11
9949,396205.0,1417925.0,11
32712,396075.0,1416885.0,11
9950,396215.0,1417925.0,11
9951,396225.0,1417925.0,11
7625,397055.0,1418035.0,11
7624,397045.0,1418035.0,11
546,396345.0,1418355.0,11
9961,396325.0,1417925.0,11
729,395985.0,1418345.0,11
12234,397155.0,1417825.0,11
9971,396425.0,1417925.0,11
550,396385.0,1418355.0,11
12214,396955.0,1417825.0,11
725,395945.0,1418345.0,11
12211,396925.0,1417825.0,11
12207,396885.0,1417825.0,11
9977,396485.0,1417925.0,11
10001,396725.0,1417925.0,11
11647,395665.0,1417845.0,11
342,396495.0,1418365.0,11
10314,395475.0,1417905.0,11
11081,396575.0,1417875.0,11
33044,397205.0,1416875.0,11
7362,396615.0,1418045.0,11
7368,396675.0,1418045.0,11
10762,395575.0,1417885.0,11
10766,395615.0,1417885.0,11
11049,396255.0,1417875.0,11
11085,396615.0,1417875.0,11
11048,396245.0,1417875.0,11
11044,396205.0,1417875.0,11
11041,396175.0,1417875.0,11
11040,396165.0,1417875.0,11
11039,396155.0,1417875.0,11
10802,395975.0,1417885.0,11
632,397205.0,1418355.0,11
10808,396035.0,1417885.0,11
10775,395705.0,1417885.0,11
10809,396045.0,1417885.0,11
11116,396925.0,1417875.0,11
10719,397335.0,1417895.0,11
11208,395655.0,1417865.0,11
10632,396465.0,1417895.0,11
7334,396335.0,1418045.0,11
7479,395595.0,1418035.0,11
7336,396355.0,1418045.0,11
7341,396405.0,1418045.0,11
11156,397325.0,1417875.0,11
10720,397345.0,1417895.0,11
10672,396865.0,1417895.0,11
612,397005.0,1418355.0,11
10679,396935.0,1417895.0,11
10680,396945.0,1417895.0,11
10715,397295.0,1417895.0,11
10716,397305.0,1417895.0,11
10717,397315.0,1417895.0,11
10718,397325.0,1417895.0,11
10676,396905.0,1417895.0,11
10815,396105.0,1417885.0,11
10816,396115.0,1417885.0,11
10822,396175.0,1417885.0,11
33089,395465.0,1416865.0,11
33092,395495.0,1416865.0,11
33093,395505.0,1416865.0,11
7391,396905.0,1418045.0,11
7392,396915.0,1418045.0,11
345,396525.0,1418365.0,11
7393,396925.0,1418045.0,11
33088,395455.0,1416865.0,11
10939,397345.0,1417885.0,11
10861,396565.0,1417885.0,11
10936,397315.0,1417885.0,11
10863,396585.0,1417885.0,11
10866,396615.0,1417885.0,11
7408,397075.0,1418045.0,11
10887,396825.0,1417885.0,11
10891,396865.0,1417885.0,11
10937,397325.0,1417885.0,11
10859,396545.0,1417885.0,11
10855,396505.0,1417885.0,11
34107,396885.0,1416825.0,11
631,397195.0,1418355.0,11
11026,396025.0,1417875.0,11
11020,395965.0,1417875.0,11
7423,397225.0,1418045.0,11
7376,396755.0,1418045.0,11
33141,395985.0,1416865.0,11
33140,395975.0,1416865.0,11
33139,395965.0,1416865.0,11
10994,395705.0,1417875.0,11
7383,396825.0,1418045.0,11
33073,395305.0,1416865.0,11
10852,396475.0,1417885.0,11
34109,396905.0,1416825.0,11
34108,396895.0,1416825.0,11
33078,395355.0,1416865.0,11
620,397085.0,1418355.0,11
10854,396495.0,1417885.0,11
10631,396455.0,1417895.0,11
11210,395675.0,1417865.0,11
11212,395695.0,1417865.0,11
597,396855.0,1418355.0,11
11478,396165.0,1417855.0,11
11477,396155.0,1417855.0,11
10457,396905.0,1417905.0,11
10462,396955.0,1417905.0,11
11472,396105.0,1417855.0,11
11470,396085.0,1417855.0,11
7279,395785.0,1418045.0,11
10453,396865.0,1417905.0,11
10493,397265.0,1417905.0,11
7280,395795.0,1418045.0,11
10498,397315.0,1417905.0,11
11457,395955.0,1417855.0,11
10499,397325.0,1417905.0,11
10500,397335.0,1417905.0,11
10543,395575.0,1417895.0,11
10544,395585.0,1417895.0,11
10497,397305.0,1417905.0,11
10451,396845.0,1417905.0,11
11486,396245.0,1417855.0,11
11487,396255.0,1417855.0,11
7562,396425.0,1418035.0,11
10318,395515.0,1417905.0,11
11594,397325.0,1417855.0,11
33296,395345.0,1416855.0,11
33292,395305.0,1416855.0,11
10333,395665.0,1417905.0,11
582,396705.0,1418355.0,11
10365,395985.0,1417905.0,11
584,396725.0,1418355.0,11
588,396765.0,1418355.0,11
10383,396165.0,1417905.0,11
589,396775.0,1418355.0,11
7536,396165.0,1418035.0,11
10427,396605.0,1417905.0,11
11523,396615.0,1417855.0,11
10439,396725.0,1417905.0,11
33264,397215.0,1416865.0,11
343,396505.0,1418365.0,11
12453,397155.0,1417815.0,11
10545,395595.0,1417895.0,11
11375,397325.0,1417865.0,11
653,397415.0,1418355.0,11
7320,396195.0,1418045.0,11
36837,395715.0,1416695.0,11
11259,396165.0,1417865.0,11
645,397335.0,1418355.0,11
11253,396105.0,1417865.0,11
33218,396755.0,1416865.0,11
10557,395715.0,1417895.0,11
11251,396085.0,1417865.0,11
11239,395965.0,1417865.0,11
644,397325.0,1418355.0,11
7493,395735.0,1418035.0,11
7487,395675.0,1418035.0,11
14797,396505.0,1417705.0,11
10621,396355.0,1417895.0,11
596,396845.0,1418355.0,11
11250,396075.0,1417865.0,11
33222,396795.0,1416865.0,11
11286,396435.0,1417865.0,11
36818,395525.0,1416695.0,11
593,396815.0,1418355.0,11
10550,395645.0,1417895.0,11
10552,395665.0,1417895.0,11
10555,395695.0,1417895.0,11
33224,396815.0,1416865.0,11
33223,396805.0,1416865.0,11
7300,395995.0,1418045.0,11
7302,396015.0,1418045.0,11
11326,396835.0,1417865.0,11
11324,396815.0,1417865.0,11
11304,396615.0,1417865.0,11
36810,395445.0,1416695.0,11
36813,395475.0,1416695.0,11
36814,395485.0,1416695.0,11
36815,395495.0,1416695.0,11
36816,395505.0,1416695.0,11
36817,395515.0,1416695.0,11
11376,397335.0,1417865.0,11
8883,396495.0,1417975.0,11
9806,396965.0,1417935.0,11
9805,396955.0,1417935.0,11
6861,395985.0,1418065.0,11
32364,396975.0,1416905.0,11
9261,395895.0,1417955.0,11
9264,395925.0,1417955.0,11
9269,395975.0,1417955.0,11
37260,395565.0,1416675.0,11
84,396105.0,1418375.0,11
9247,395755.0,1417955.0,11
804,396735.0,1418345.0,11
9277,396055.0,1417955.0,11
9278,396065.0,1417955.0,11
37257,395535.0,1416675.0,11
37256,395525.0,1416675.0,11
13303,396895.0,1417775.0,11
802,396715.0,1418345.0,11
13294,396805.0,1417775.0,11
37258,395545.0,1416675.0,11
13291,396775.0,1417775.0,11
9237,395655.0,1417955.0,11
334,396415.0,1418365.0,11
13502,396695.0,1417765.0,11
13494,396615.0,1417765.0,11
13461,396285.0,1417765.0,11
13456,396235.0,1417765.0,11
13452,396195.0,1417765.0,11
13448,396155.0,1417765.0,11
13446,396135.0,1417765.0,11
32361,396945.0,1416905.0,11
13445,396125.0,1417765.0,11
13427,395945.0,1417765.0,11
13426,395935.0,1417765.0,11
9185,397325.0,1417965.0,11
6846,395835.0,1418065.0,11
7821,396825.0,1418025.0,11
9222,395505.0,1417955.0,11
13393,395605.0,1417765.0,11
32350,396835.0,1416905.0,11
6869,396065.0,1418065.0,11
32387,397205.0,1416905.0,11
33666,396855.0,1416845.0,11
13214,396005.0,1417775.0,11
505,395935.0,1418355.0,11
13209,395955.0,1417775.0,11
9350,396785.0,1417955.0,11
13207,395935.0,1417775.0,11
9362,396905.0,1417955.0,11
510,395985.0,1418355.0,11
13217,396035.0,1417775.0,11
9365,396935.0,1417955.0,11
32430,395445.0,1416895.0,11
521,396095.0,1418355.0,11
13112,397175.0,1417785.0,11
13111,397165.0,1417785.0,11
13089,396945.0,1417785.0,11
9409,397375.0,1417955.0,11
13079,396845.0,1417785.0,11
9366,396945.0,1417955.0,11
9346,396745.0,1417955.0,11
13222,396085.0,1417775.0,11
13226,396125.0,1417775.0,11
37253,395495.0,1416675.0,11
9291,396195.0,1417955.0,11
6880,396175.0,1418065.0,11
37251,395475.0,1416675.0,11
37249,395455.0,1416675.0,11
37248,395445.0,1416675.0,11
13255,396415.0,1417775.0,11
13254,396405.0,1417775.0,11
6883,396205.0,1418065.0,11
9306,396345.0,1417955.0,11
37233,395295.0,1416675.0,11
37232,395285.0,1416675.0,11
37231,395275.0,1416675.0,11
13238,396245.0,1417775.0,11
13232,396185.0,1417775.0,11
13228,396145.0,1417775.0,11
9321,396495.0,1417955.0,11
13503,396705.0,1417765.0,11
13076,396815.0,1417785.0,11
13505,396725.0,1417765.0,11
13512,396795.0,1417765.0,11
37701,395595.0,1416655.0,11
9014,395615.0,1417965.0,11
37700,395585.0,1416655.0,11
32254,395875.0,1416905.0,11
9018,395655.0,1417965.0,11
9022,395695.0,1417965.0,11
6752,397085.0,1418075.0,11
32249,395825.0,1416905.0,11
37699,395575.0,1416655.0,11
9045,395925.0,1417965.0,11
13722,396705.0,1417755.0,11
13719,396675.0,1417755.0,11
13715,396635.0,1417755.0,11
13712,396605.0,1417755.0,11
13687,396355.0,1417755.0,11
13686,396345.0,1417755.0,11
6766,397225.0,1418075.0,11
33755,395555.0,1416835.0,11
32246,395795.0,1416905.0,11
32244,395775.0,1416905.0,11
8895,396615.0,1417975.0,11
6735,396915.0,1418075.0,11
8910,396765.0,1417975.0,11
8917,396835.0,1417975.0,11
8919,396855.0,1417975.0,11
8920,396865.0,1417975.0,11
8933,396995.0,1417975.0,11
32245,395785.0,1416905.0,11
8935,397015.0,1417975.0,11
32228,395615.0,1416905.0,11
13794,397425.0,1417755.0,11
13791,397395.0,1417755.0,11
848,397175.0,1418345.0,11
847,397165.0,1418345.0,11
845,397145.0,1418345.0,11
844,397135.0,1418345.0,11
32227,395605.0,1416905.0,11
9059,396065.0,1417965.0,11
839,397085.0,1418345.0,11
117,396435.0,1418375.0,11
13577,397445.0,1417765.0,11
33737,395375.0,1416835.0,11
7842,397035.0,1418025.0,11
9113,396605.0,1417965.0,11
9114,396615.0,1417965.0,11
33731,395315.0,1416835.0,11
33730,395305.0,1416835.0,11
9100,396475.0,1417965.0,11
9115,396625.0,1417965.0,11
9137,396845.0,1417965.0,11
9147,396945.0,1417965.0,11
13524,396915.0,1417765.0,11
89,396155.0,1418375.0,11
812,396815.0,1418345.0,11
811,396805.0,1418345.0,11
9155,397025.0,1417965.0,11
9136,396835.0,1417965.0,11
9097,396445.0,1417965.0,11
13611,395595.0,1417755.0,11
13614,395625.0,1417755.0,11
9063,396105.0,1417965.0,11
6781,397375.0,1418075.0,11
110,396365.0,1418375.0,11
108,396345.0,1418375.0,11
9074,396215.0,1417965.0,11
13667,396155.0,1417755.0,11
13665,396135.0,1417755.0,11
104,396305.0,1418375.0,11
101,396275.0,1418375.0,11
13664,396125.0,1417755.0,11
13663,396115.0,1417755.0,11
13646,395945.0,1417755.0,11
13645,395935.0,1417755.0,11
9085,396325.0,1417965.0,11
33745,395455.0,1416835.0,11
7847,397085.0,1418025.0,11
33743,395435.0,1416835.0,11
6822,395595.0,1418065.0,11
13075,396805.0,1417785.0,11
791,396605.0,1418345.0,11
13066,396715.0,1417785.0,11
33542,395615.0,1416845.0,11
12738,395625.0,1417795.0,11
33536,395555.0,1416845.0,11
9658,395485.0,1417935.0,11
9664,395545.0,1417935.0,11
33529,395485.0,1416845.0,11
33528,395475.0,1416845.0,11
9624,397335.0,1417945.0,11
9665,395555.0,1417935.0,11
12650,396935.0,1417805.0,11
33525,395445.0,1416845.0,11
33524,395435.0,1416845.0,11
12644,396875.0,1417805.0,11
12638,396815.0,1417805.0,11
33522,395415.0,1416845.0,11
12637,396805.0,1417805.0,11
65,395915.0,1418375.0,11
12633,396765.0,1417805.0,11
9623,397325.0,1417945.0,11
37669,395275.0,1416655.0,11
753,396225.0,1418345.0,11
9590,396995.0,1417945.0,11
12807,396315.0,1417795.0,11
12806,396305.0,1417795.0,11
12804,396285.0,1417795.0,11
12802,396265.0,1417795.0,11
12801,396255.0,1417795.0,11
9622,397315.0,1417945.0,11
9619,397285.0,1417945.0,11
12795,396195.0,1417795.0,11
6970,397075.0,1418065.0,11
12786,396105.0,1417795.0,11
9621,397305.0,1417945.0,11
12782,396065.0,1417795.0,11
12781,396055.0,1417795.0,11
6971,397085.0,1418065.0,11
12798,396225.0,1417795.0,11
12628,396715.0,1417805.0,11
12625,396685.0,1417805.0,11
9672,395625.0,1417935.0,11
12576,396195.0,1417805.0,11
9742,396325.0,1417935.0,11
12567,396105.0,1417805.0,11
36606,395595.0,1416705.0,11
9745,396355.0,1417935.0,11
12562,396055.0,1417805.0,11
12560,396035.0,1417805.0,11
36600,395535.0,1416705.0,11
32637,395325.0,1416885.0,11
12555,395985.0,1417805.0,11
338,396455.0,1418365.0,11
9788,396785.0,1417935.0,11
9790,396805.0,1417935.0,11
32647,395425.0,1416885.0,11
7041,395595.0,1418055.0,11
32652,395475.0,1416885.0,11
9752,396425.0,1417935.0,11
36599,395525.0,1416705.0,11
7706,395675.0,1418025.0,11
9729,396195.0,1417935.0,11
32606,397205.0,1416895.0,11
7000,397375.0,1418065.0,11
7716,395775.0,1418025.0,11
33511,395305.0,1416845.0,11
9702,395925.0,1417935.0,11
744,396135.0,1418345.0,11
36589,395425.0,1416705.0,11
36590,395435.0,1416705.0,11
12597,396405.0,1417805.0,11
12596,396395.0,1417805.0,11
12594,396375.0,1417805.0,11
537,396255.0,1418355.0,11
7711,395725.0,1418025.0,11
36594,395475.0,1416705.0,11
9712,396025.0,1417935.0,11
540,396285.0,1418355.0,11
12580,396235.0,1417805.0,11
69,395955.0,1418375.0,11
9586,396955.0,1417945.0,11
12813,396375.0,1417795.0,11
758,396275.0,1418345.0,11
9493,396025.0,1417945.0,11
10898,396935.0,1417885.0,11
12993,395985.0,1417785.0,11
12992,395975.0,1417785.0,11
12991,395965.0,1417785.0,11
12990,395955.0,1417785.0,11
12987,395925.0,1417785.0,11
12998,396035.0,1417785.0,11
6939,396765.0,1418065.0,11
6941,396785.0,1418065.0,11
12959,395645.0,1417785.0,11
6945,396825.0,1418065.0,11
9509,396185.0,1417945.0,11
6951,396885.0,1418065.0,11
9525,396345.0,1417945.0,11
7760,396215.0,1418025.0,11
9499,396085.0,1417945.0,11
12999,396045.0,1417785.0,11
32472,395865.0,1416895.0,11
9459,395685.0,1417945.0,11
13062,396675.0,1417785.0,11
13052,396575.0,1417785.0,11
6929,396665.0,1418065.0,11
13036,396415.0,1417785.0,11
9440,395495.0,1417945.0,11
13033,396385.0,1417785.0,11
13032,396375.0,1417785.0,11
9441,395505.0,1417945.0,11
788,396575.0,1418345.0,11
13025,396305.0,1417785.0,11
13016,396215.0,1417785.0,11
13013,396185.0,1417785.0,11
32467,395815.0,1416895.0,11
13009,396145.0,1417785.0,11
9453,395625.0,1417945.0,11
13005,396105.0,1417785.0,11
32471,395855.0,1416895.0,11
6953,396905.0,1418065.0,11
32655,395505.0,1416885.0,11
7756,396175.0,1418025.0,11
779,396485.0,1418345.0,11
12827,396515.0,1417795.0,11
766,396355.0,1418345.0,11
12826,396505.0,1417795.0,11
7736,395975.0,1418025.0,11
9578,396875.0,1417945.0,11
12824,396485.0,1417795.0,11
12819,396435.0,1417795.0,11
7740,396015.0,1418025.0,11
12818,396425.0,1417795.0,11
765,396345.0,1418345.0,11
764,396335.0,1418345.0,11
763,396325.0,1418345.0,11
12816,396405.0,1417795.0,11
12815,396395.0,1417795.0,11
12814,396385.0,1417795.0,11
72,395985.0,1418375.0,11
12817,396415.0,1417795.0,11
9566,396755.0,1417945.0,11
12830,396545.0,1417795.0,11
12831,396555.0,1417795.0,11
7755,396165.0,1418025.0,11
9538,396475.0,1417945.0,11
12891,397155.0,1417795.0,11
9539,396485.0,1417945.0,11
775,396445.0,1418345.0,11
9550,396595.0,1417945.0,11
6954,396915.0,1418065.0,11
6956,396935.0,1418065.0,11
770,396395.0,1418345.0,11
9562,396715.0,1417945.0,11
12858,396825.0,1417795.0,11
9563,396725.0,1417945.0,11
12852,396765.0,1417795.0,11
12851,396755.0,1417795.0,11
12844,396685.0,1417795.0,11
12842,396665.0,1417795.0,11
12833,396575.0,1417795.0,11
9533,396425.0,1417945.0,11
12994,395995.0,1417785.0,11
2299,396355.0,1418275.0,11
14801,396545.0,1417705.0,11
4330,396955.0,1418185.0,11
4345,397105.0,1418185.0,11
4349,397145.0,1418185.0,11
4372,397375.0,1418185.0,11
23063,395945.0,1417325.0,11
23062,395935.0,1417325.0,11
23058,395895.0,1417325.0,11
23054,395855.0,1417325.0,11
29072,396905.0,1417055.0,11
29073,396915.0,1417055.0,11
34841,395465.0,1416785.0,11
23048,395795.0,1417325.0,11
23046,395775.0,1417325.0,11
23038,395695.0,1417325.0,11
23037,395685.0,1417325.0,11
34849,395545.0,1416785.0,11
34856,395615.0,1416785.0,11
23034,395655.0,1417325.0,11
23033,395645.0,1417325.0,11
23028,395595.0,1417325.0,11
23023,395545.0,1417325.0,11
23022,395535.0,1417325.0,11
23019,395505.0,1417325.0,11
23018,395495.0,1417325.0,11
23012,395435.0,1417325.0,11
23011,395425.0,1417325.0,11
23006,395375.0,1417325.0,11
23005,395365.0,1417325.0,11
22983,397335.0,1417335.0,11
23176,397075.0,1417325.0,11
22982,397325.0,1417335.0,11
23199,397305.0,1417325.0,11
23201,397325.0,1417325.0,11
4306,396715.0,1418185.0,11
4307,396725.0,1418185.0,11
4309,396745.0,1418185.0,11
1743,397365.0,1418305.0,11
4313,396785.0,1418185.0,11
23285,395975.0,1417315.0,11
23283,395955.0,1417315.0,11
23279,395915.0,1417315.0,11
23272,395845.0,1417315.0,11
1741,397345.0,1418305.0,11
23269,395815.0,1417315.0,11
23260,395725.0,1417315.0,11
23257,395695.0,1417315.0,11
23253,395655.0,1417315.0,11
23252,395645.0,1417315.0,11
23242,395545.0,1417315.0,11
23238,395505.0,1417315.0,11
1727,397205.0,1418305.0,11
1726,397195.0,1418305.0,11
1725,397185.0,1418305.0,11
1723,397165.0,1418305.0,11
23236,395485.0,1417315.0,11
23235,395475.0,1417315.0,11
23234,395465.0,1417315.0,11
23232,395445.0,1417315.0,11
23224,395365.0,1417315.0,11
23220,395325.0,1417315.0,11
23219,395315.0,1417315.0,11
4320,396855.0,1418185.0,11
23200,397315.0,1417325.0,11
4295,396605.0,1418185.0,11
22981,397315.0,1417335.0,11
22966,397165.0,1417335.0,11
22808,395585.0,1417335.0,11
29182,395815.0,1417045.0,11
29183,395825.0,1417045.0,11
22800,395505.0,1417335.0,11
22798,395485.0,1417335.0,11
22793,395435.0,1417335.0,11
29189,395885.0,1417045.0,11
22792,395425.0,1417335.0,11
22788,395385.0,1417335.0,11
29192,395915.0,1417045.0,11
29194,395935.0,1417045.0,11
22783,395335.0,1417335.0,11
4510,396565.0,1418175.0,11
290,395975.0,1418365.0,11
4515,396615.0,1418175.0,11
4517,396635.0,1418175.0,11
4518,396645.0,1418175.0,11
29204,396035.0,1417045.0,11
22764,397335.0,1417345.0,11
22763,397325.0,1417345.0,11
22745,397145.0,1417345.0,11
22744,397135.0,1417345.0,11
22733,397025.0,1417345.0,11
22731,397005.0,1417345.0,11
22730,396995.0,1417345.0,11
22729,396985.0,1417345.0,11
22725,396945.0,1417345.0,11
4524,396705.0,1418175.0,11
4540,396865.0,1418175.0,11
22810,395605.0,1417335.0,11
29114,397325.0,1417055.0,11
22812,395625.0,1417335.0,11
29176,395755.0,1417045.0,11
22965,397155.0,1417335.0,11
22957,397075.0,1417335.0,11
22954,397045.0,1417335.0,11
22953,397035.0,1417335.0,11
29128,395275.0,1417045.0,11
1686,396795.0,1418305.0,11
1683,396765.0,1418305.0,11
4460,396065.0,1418175.0,11
4461,396075.0,1418175.0,11
29143,395425.0,1417045.0,11
29147,395465.0,1417045.0,11
29149,395485.0,1417045.0,11
29150,395495.0,1417045.0,11
4498,396445.0,1418175.0,11
22834,395845.0,1417335.0,11
29159,395585.0,1417045.0,11
22829,395795.0,1417335.0,11
29161,395605.0,1417045.0,11
4505,396515.0,1418175.0,11
1675,396685.0,1418305.0,11
29164,395635.0,1417045.0,11
29167,395665.0,1417045.0,11
22823,395735.0,1417335.0,11
29169,395685.0,1417045.0,11
22818,395685.0,1417335.0,11
22816,395665.0,1417335.0,11
22815,395655.0,1417335.0,11
22813,395635.0,1417335.0,11
29175,395745.0,1417045.0,11
29177,395765.0,1417045.0,11
4542,396885.0,1418175.0,11
38108,395285.0,1416635.0,11
28975,395935.0,1417055.0,11
4065,396495.0,1418195.0,11
4072,396565.0,1418195.0,11
4078,396625.0,1418195.0,11
4082,396665.0,1418195.0,11
4092,396765.0,1418195.0,11
4094,396785.0,1418195.0,11
4095,396795.0,1418195.0,11
4097,396815.0,1418195.0,11
38143,395635.0,1416635.0,11
4112,396965.0,1418195.0,11
4117,397015.0,1418195.0,11
4118,397025.0,1418195.0,11
4123,397075.0,1418195.0,11
4125,397095.0,1418195.0,11
23723,395975.0,1417295.0,11
23715,395895.0,1417295.0,11
23714,395885.0,1417295.0,11
23710,395845.0,1417295.0,11
23708,395825.0,1417295.0,11
23705,395795.0,1417295.0,11
23701,395755.0,1417295.0,11
23684,395585.0,1417295.0,11
23683,395575.0,1417295.0,11
23681,395555.0,1417295.0,11
23676,395505.0,1417295.0,11
23674,395485.0,1417295.0,11
23672,395465.0,1417295.0,11
23671,395455.0,1417295.0,11
23669,395435.0,1417295.0,11
34760,396845.0,1416795.0,11
23668,395425.0,1417295.0,11
23826,397005.0,1417295.0,11
23830,397045.0,1417295.0,11
28741,395785.0,1417065.0,11
23895,395505.0,1417285.0,11
23893,395485.0,1417285.0,11
28744,395815.0,1417065.0,11
34411,395545.0,1416805.0,11
34408,395515.0,1416805.0,11
28748,395855.0,1417065.0,11
23891,395465.0,1417285.0,11
28750,395875.0,1417065.0,11
28751,395885.0,1417065.0,11
23874,395295.0,1417285.0,11
28754,395915.0,1417065.0,11
28756,395935.0,1417065.0,11
4056,396405.0,1418195.0,11
4057,396415.0,1418195.0,11
23855,397295.0,1417295.0,11
23854,397285.0,1417295.0,11
1824,395985.0,1418295.0,11
1823,395975.0,1418295.0,11
1822,395965.0,1418295.0,11
1821,395955.0,1418295.0,11
23851,397255.0,1417295.0,11
1818,395925.0,1418295.0,11
1817,395915.0,1418295.0,11
23841,397155.0,1417295.0,11
23840,397145.0,1417295.0,11
23838,397125.0,1417295.0,11
23835,397095.0,1417295.0,11
23831,397055.0,1417295.0,11
23827,397015.0,1417295.0,11
28977,395955.0,1417055.0,11
23656,395305.0,1417295.0,11
286,395935.0,1418365.0,11
23437,395305.0,1417305.0,11
23419,397315.0,1417315.0,11
23418,397305.0,1417315.0,11
23417,397295.0,1417315.0,11
28930,395485.0,1417055.0,11
28931,395495.0,1417055.0,11
28932,395505.0,1417055.0,11
23410,397225.0,1417315.0,11
28940,395585.0,1417055.0,11
28941,395595.0,1417055.0,11
28942,395605.0,1417055.0,11
28945,395635.0,1417055.0,11
23405,397175.0,1417315.0,11
23404,397165.0,1417315.0,11
28949,395675.0,1417055.0,11
28951,395695.0,1417055.0,11
28952,395705.0,1417055.0,11
23391,397035.0,1417315.0,11
28957,395755.0,1417055.0,11
34396,395395.0,1416805.0,11
28960,395785.0,1417055.0,11
4241,396065.0,1418185.0,11
28963,395815.0,1417055.0,11
28964,395825.0,1417055.0,11
28969,395875.0,1417055.0,11
28970,395885.0,1417055.0,11
4283,396485.0,1418185.0,11
28973,395915.0,1417055.0,11
4284,396495.0,1418185.0,11
387,396945.0,1418365.0,11
23655,395295.0,1417295.0,11
23449,395425.0,1417305.0,11
23457,395505.0,1417305.0,11
28854,396915.0,1417065.0,11
28855,396925.0,1417065.0,11
34401,395445.0,1416805.0,11
28859,396965.0,1417065.0,11
4153,397375.0,1418195.0,11
23637,397305.0,1417305.0,11
23629,397225.0,1417305.0,11
23626,397195.0,1417305.0,11
23625,397185.0,1417305.0,11
23624,397175.0,1417305.0,11
23621,397145.0,1417305.0,11
23620,397135.0,1417305.0,11
23617,397105.0,1417305.0,11
23610,397035.0,1417305.0,11
23609,397025.0,1417305.0,11
23502,395955.0,1417305.0,11
23498,395915.0,1417305.0,11
23497,395905.0,1417305.0,11
23493,395865.0,1417305.0,11
23491,395845.0,1417305.0,11
28896,397335.0,1417065.0,11
23490,395835.0,1417305.0,11
23489,395825.0,1417305.0,11
23487,395805.0,1417305.0,11
23484,395775.0,1417305.0,11
23483,395765.0,1417305.0,11
23482,395755.0,1417305.0,11
23479,395725.0,1417305.0,11
23459,395525.0,1417305.0,11
23453,395465.0,1417305.0,11
28738,395755.0,1417065.0,11
4543,396895.0,1418175.0,11
1655,396485.0,1418305.0,11
29580,395415.0,1417025.0,11
21705,395505.0,1417385.0,11
